CRUCH,Programas,Año,Cálculo1,Nombre Región,Matrícula total,Matrícula primer año,Área Conocimiento,Nombre Carrera,Tipo Título,Tipo título,Horario,NombreComuna,Nombre Institución,NombreRegion,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula total hombres,Matrícula total mujeres,anio,tRegion1_NombreRegion
,1,01/01/2017,129,Región Metropolitana,129,37,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Santiago,U. SAN SEBASTIÁN,Región Metropolitana,33,4,122,7,2017,Región Metropolitana
,1,01/01/2015,163,Región Metropolitana,163,52,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Santiago,U. MAYOR,Región Metropolitana,45,7,148,15,2015,Región Metropolitana
,1,01/01/2017,69,Región Metropolitana,69,17,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Santiago,U. MAYOR,Región Metropolitana,16,1,61,8,2017,Región Metropolitana
,1,01/01/2015,53,Región Metropolitana,53,16,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Santiago,U. MAYOR,Región Metropolitana,14,2,48,5,2015,Región Metropolitana
,1,01/01/2015,36,Región Metropolitana,36,30,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,Quilicura,I.P. LA ARAUCANA,Región Metropolitana,27,3,31,5,2015,Región Metropolitana
,1,01/01/2015,36,Región Metropolitana,36,21,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,San Bernardo,I.P. LA ARAUCANA,Región Metropolitana,18,3,32,4,2015,Región Metropolitana
,1,01/01/2015,47,Región Metropolitana,47,30,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,San Bernardo,I.P. LA ARAUCANA,Región Metropolitana,27,3,41,6,2015,Región Metropolitana
,1,01/01/2015,29,Región Metropolitana,29,12,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Santiago,U. BERNARDO O`HIGGINS,Región Metropolitana,10,2,27,2,2015,Región Metropolitana
,1,01/01/2015,22,Región Metropolitana,22,7,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,Santiago,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Región Metropolitana,5,2,20,2,2015,Región Metropolitana
,1,01/01/2015,19,Región Metropolitana,19,12,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,Santiago,C.F.T. CÁMARA DE COMERCIO DE SANTIAGO,Región Metropolitana,12,0,19,0,2015,Región Metropolitana
,1,01/01/2016,138,Región Metropolitana,138,13,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. LA ARAUCANA,,10,3,126,12,2016,Región Metropolitana
,1,01/01/2015,124,Región Metropolitana,124,21,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. LA ARAUCANA,,16,5,112,12,2015,Región Metropolitana
,1,01/01/2015,29,Región Metropolitana,29,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,San Joaquín,U. TÉCNICA FEDERICO SANTA MARÍA,Región Metropolitana,0,0,28,1,2015,Región Metropolitana
,1,01/01/2015,4,Región Metropolitana,4,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,San Joaquín,U. TÉCNICA FEDERICO SANTA MARÍA,Región Metropolitana,0,0,4,0,2015,Región Metropolitana
,0,01/01/2016,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,San Joaquín,U. TÉCNICA FEDERICO SANTA MARÍA,Región Metropolitana,0,0,0,0,2016,Región Metropolitana
,1,01/01/2016,2,Región Metropolitana,2,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,San Joaquín,U. TÉCNICA FEDERICO SANTA MARÍA,Región Metropolitana,0,0,2,0,2016,Región Metropolitana
,1,01/01/2017,11,Región Metropolitana,11,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Providencia,I.P. DUOC UC,Región Metropolitana,0,0,9,2,2017,Región Metropolitana
,0,01/01/2016,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,,U. TECNOLÓGICA DE CHILE INACAP,,0,0,0,0,2016,Región Metropolitana
,0,01/01/2017,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,,U. TECNOLÓGICA DE CHILE INACAP,,0,0,0,0,2017,Región Metropolitana
,0,01/01/2016,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. TECNOLÓGICA DE CHILE INACAP,,0,0,0,0,2016,Región Metropolitana
,0,01/01/2017,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. TECNOLÓGICA DE CHILE INACAP,,0,0,0,0,2017,Región Metropolitana
,1,01/01/2017,54,Región Metropolitana,54,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,,U. TECNOLÓGICA DE CHILE INACAP,,0,0,53,1,2017,Región Metropolitana
,0,01/01/2016,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. TECNOLÓGICA DE CHILE INACAP,,0,0,0,0,2016,Región Metropolitana
,0,01/01/2017,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,U. TECNOLÓGICA DE CHILE INACAP,,0,0,0,0,2017,Región Metropolitana
,1,01/01/2017,19,Región Metropolitana,19,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. PROANDES,,0,0,16,3,2017,Región Metropolitana
,1,01/01/2016,18,Región Metropolitana,18,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,C.F.T. PROANDES,,,,17,1,2016,Región Metropolitana
,1,01/01/2016,27,Región Metropolitana,27,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,27,0,2016,Región Metropolitana
,1,01/01/2017,17,Región Metropolitana,17,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,16,1,2017,Región Metropolitana
,0,01/01/2017,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Recoleta,U. SAN SEBASTIÁN,Región Metropolitana,0,0,0,0,2017,Región Metropolitana
,1,01/01/2017,23,Región Metropolitana,23,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,0,0,22,1,2017,Región Metropolitana
,1,01/01/2016,5,Región Metropolitana,5,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Santiago,U. CENTRAL DE CHILE,Región Metropolitana,0,0,5,0,2016,Región Metropolitana
,1,01/01/2015,12,Región Metropolitana,12,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Santiago,U. CENTRAL DE CHILE,Región Metropolitana,0,0,12,0,2015,Región Metropolitana
Privada,1,01/01/2014,38,Región Metropolitana,38,38,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Maipú,I.P. DUOC UC,Región Metropolitana,36,2,36,2,2014,Región Metropolitana
Privada,1,01/01/2014,21,Región Metropolitana,21,21,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,Puente Alto,I.P. DUOC UC,Región Metropolitana,18,3,18,3,2014,Región Metropolitana
Privada,1,01/01/2011,251,Región Metropolitana,251,176,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,,I.P. DE CHILE,,159,17,223,28,2011,Región Metropolitana
Privada,1,01/01/2012,10,Región Metropolitana,10,10,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Providencia,U. AUTÓNOMA DE CHILE,Región Metropolitana,10,0,10,0,2012,Región Metropolitana
Privada,1,01/01/2014,16,Región Metropolitana,16,7,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Providencia,U. AUTÓNOMA DE CHILE,Región Metropolitana,6,1,15,1,2014,Región Metropolitana
Privada,1,01/01/2014,25,Región Metropolitana,25,10,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Providencia,U. FINIS TERRAE,Región Metropolitana,9,1,22,3,2014,Región Metropolitana
Privada,1,01/01/2014,234,Región Metropolitana,234,88,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,San Joaquín,I.P. DUOC UC,Región Metropolitana,77,11,210,24,2014,Región Metropolitana
Privada,1,01/01/2014,107,Región Metropolitana,107,30,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,San Joaquín,I.P. DUOC UC,Región Metropolitana,26,4,99,8,2014,Región Metropolitana
Privada,1,01/01/2011,188,Región Metropolitana,188,114,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,,I.P. DE CHILE,,99,15,164,24,2011,Región Metropolitana
Privada,1,01/01/2014,187,Región Metropolitana,187,89,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,San Joaquín,I.P. DUOC UC,Región Metropolitana,85,4,170,17,2014,Región Metropolitana
Privada,1,01/01/2011,33,Región Metropolitana,33,33,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,San Joaquín,I.P. DE CHILE,Región Metropolitana,29,4,29,4,2011,Región Metropolitana
Privada,1,01/01/2014,54,Región Metropolitana,54,30,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Providencia,I.P. DUOC UC,Región Metropolitana,26,4,45,9,2014,Región Metropolitana
Privada,1,01/01/2011,59,Región Metropolitana,59,59,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,San Joaquín,I.P. DE CHILE,Región Metropolitana,53,6,53,6,2011,Región Metropolitana
Consejo rectores,0,01/01/2011,0,Región Metropolitana,0,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,U. ARTURO PRAT,,0,0,0,0,2011,Región Metropolitana
Privada,0,01/01/2014,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Maipú,I.P. DUOC UC,Región Metropolitana,,,,,2014,Región Metropolitana
Privada,0,01/01/2014,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Maipú,I.P. DUOC UC,Región Metropolitana,,,,,2014,Región Metropolitana
Consejo rectores,0,01/01/2011,0,Región Metropolitana,0,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,Santiago,U. ARTURO PRAT,Región Metropolitana,0,0,0,0,2011,Región Metropolitana
Consejo rectores,0,01/01/2011,0,Región Metropolitana,0,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,,U. ARTURO PRAT,,0,0,0,0,2011,Región Metropolitana
Privada,0,01/01/2012,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Cerrillos,I.P. DUOC UC,Región Metropolitana,0,0,0,0,2012,Región Metropolitana
Privada,1,01/01/2010,11,Región Metropolitana,11,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,Providencia,I.P. DUOC UC,Región Metropolitana,,,10,1,2010,Región Metropolitana
Privada,0,01/01/2010,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Puente Alto,I.P. DUOC UC,Región Metropolitana,,,,,2010,Región Metropolitana
Privada,0,01/01/2012,0,Región Metropolitana,0,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,Providencia,I.P. DUOC UC,Región Metropolitana,0,0,0,0,2012,Región Metropolitana
Privada,1,01/01/2010,9,Región Metropolitana,9,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Providencia,I.P. DUOC UC,Región Metropolitana,,,5,4,2010,Región Metropolitana
Privada,0,01/01/2010,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Puente Alto,I.P. DUOC UC,Región Metropolitana,,,,,2010,Región Metropolitana
Privada,0,01/01/2012,0,Región Metropolitana,0,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Providencia,I.P. DUOC UC,Región Metropolitana,0,0,0,0,2012,Región Metropolitana
Privada,1,01/01/2014,4,Región Metropolitana,4,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,,C.F.T. ENAC,,,,0,4,2014,Región Metropolitana
Privada,0,01/01/2014,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Providencia,I.P. DUOC UC,Región Metropolitana,,,,,2014,Región Metropolitana
Privada,1,01/01/2014,104,Región Metropolitana,104,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,San Joaquín,I.P. DUOC UC,Región Metropolitana,0,0,96,8,2014,Región Metropolitana
Privada,0,01/01/2011,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,San Joaquín,I.P. DE CHILE,Región Metropolitana,0,0,0,0,2011,Región Metropolitana
Privada,0,01/01/2011,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,San Joaquín,I.P. DE CHILE,Región Metropolitana,0,0,0,0,2011,Región Metropolitana
Consejo rectores,1,01/01/2014,23,Región Metropolitana,23,11,Tecnología,Ingeniería en Computación e Informática y similares,Licenciatura,Pregrado,Vespertino,,U. DE SANTIAGO DE CHILE,,5,6,10,13,2014,Región Metropolitana
Consejo rectores,1,01/01/2008,18,Región Metropolitana,18,18,Tecnología,Ingeniería en Computación e Informática y similares,Licenciatura,Pregrado,Vespertino,,U. DE SANTIAGO DE CHILE,,9,9,9,9,2008,Región Metropolitana
Consejo rectores,1,01/01/2009,36,Región Metropolitana,36,0,Tecnología,Ingeniería en Computación e Informática y similares,Licenciatura,Pregrado,Vespertino,,U. DE SANTIAGO DE CHILE,,,,17,19,2009,Región Metropolitana
Consejo rectores,1,01/01/2010,24,Región Metropolitana,24,0,Tecnología,Ingeniería en Computación e Informática y similares,Licenciatura,Pregrado,Vespertino,,U. DE SANTIAGO DE CHILE,,,,12,12,2010,Región Metropolitana
Privada,1,01/01/2007,75,Región Metropolitana,75,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,La Florida,I.P. DUOC UC,Región Metropolitana,,,66,9,2007,Región Metropolitana
Privada,1,01/01/2006,131,Región Metropolitana,131,50,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,La Florida,I.P. DUOC UC,Región Metropolitana,45,5,120,11,2006,Región Metropolitana
Consejo rectores,1,01/01/2006,218,Región Metropolitana,218,39,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,,U. DE SANTIAGO DE CHILE,,33,6,173,45,2006,Región Metropolitana
Consejo rectores,1,01/01/2006,408,Región Metropolitana,408,92,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,,U. DE SANTIAGO DE CHILE,,80,12,345,63,2006,Región Metropolitana
Consejo rectores,1,01/01/2006,228,Región Metropolitana,228,52,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,,U. DE SANTIAGO DE CHILE,,39,13,170,58,2006,Región Metropolitana
Consejo rectores,1,01/01/2007,388,Región Metropolitana,388,80,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,,U. DE SANTIAGO DE CHILE,,72,8,333,55,2007,Región Metropolitana
Consejo rectores,1,01/01/2007,219,Región Metropolitana,219,34,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,,U. DE SANTIAGO DE CHILE,,28,6,182,37,2007,Región Metropolitana
Consejo rectores,1,01/01/2007,230,Región Metropolitana,230,49,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,,U. DE SANTIAGO DE CHILE,,38,11,172,58,2007,Región Metropolitana
Consejo rectores,1,01/01/2005,283,Región Metropolitana,283,47,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,,U. DE SANTIAGO DE CHILE,,39,8,223,60,2005,Región Metropolitana
Consejo rectores,1,01/01/2005,239,Región Metropolitana,239,61,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,,U. DE SANTIAGO DE CHILE,,44,17,182,57,2005,Región Metropolitana
Privada,1,01/01/2007,253,Región Metropolitana,253,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,La Florida,I.P. DUOC UC,Región Metropolitana,,,234,19,2007,Región Metropolitana
Privada,1,01/01/2006,334,Región Metropolitana,334,110,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,La Florida,I.P. DUOC UC,Región Metropolitana,103,7,309,25,2006,Región Metropolitana
Privada,1,01/01/2007,164,Región Metropolitana,164,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,La Florida,I.P. DUOC UC,Región Metropolitana,,,151,13,2007,Región Metropolitana
Privada,1,01/01/2006,199,Región Metropolitana,199,60,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,La Florida,I.P. DUOC UC,Región Metropolitana,50,10,177,22,2006,Región Metropolitana
